scope,event_id,match_id,evaluation_fold
ALL,987b462c-09d4-4e42-9517-d2762b111bea,3930175,3
ALL,989648a7-ae67-48fd-876b-ba5b65764ef9,3857278,3
ALL,9899d5ba-ff08-4520-b7da-ed8baa51bbfe,3930169,2
ALL,98aa2451-aacf-4288-a6cd-6cbfc4cd4b2e,3869552,4
ALL,98b96996-a435-4163-8908-2e40e357f7a3,3930180,1
ALL,98be5443-30f5-4df0-b17f-e76d48c33b2d,3942752,2
ALL,98caec10-844c-42f4-96ab-f428d22db135,3857260,1
ALL,98cb0119-350c-4715-8590-e0cbcd70844b,3942227,4
ALL,98df1bea-57ee-481e-9fb6-2b9e21b3e892,3869118,1
ALL,98e899dd-59bf-4036-899a-db1250c9fedb,3938643,1
ALL,98f205b7-aaf5-423c-be66-a51abfd516d6,3942382,0
ALL,990739e2-6c8d-46ba-ad58-e9ee5e509ccc,3938643,1
ALL,9914dc66-9ce6-4478-9d0a-b4cdb726de47,3930178,3
ALL,991d3b43-fb9b-4456-a152-c810d8ef2fe0,3857289,3
ALL,991ec3de-38b3-422d-b10d-5f59dca413a0,3857272,2
ALL,9928ff5b-1c6f-4508-84d0-38044181ae11,3938638,3
ALL,9946cd80-3340-4c93-b413-d60afcd76047,3857260,1
ALL,995b37f0-50de-45fb-95c7-4be85d0d8f87,3930172,0
ALL,995d5795-6ce5-4f35-b8fa-f734f6babcfb,3930174,2
ALL,99626364-8c26-41b0-913d-5e9958a474fb,3942227,4
ALL,9967d07a-b928-4f1e-a602-bb8cee2b69da,3930179,4
ALL,996f5de2-5a6b-4f00-b39f-b2a4f737f52d,3930168,2
ALL,996fe5b6-05ea-4ee7-8eb9-954830a0c819,3938644,3
ALL,99743bc7-a8c2-4354-8c1c-4b4f0be093d1,3857281,4
ALL,99760484-583d-4585-bc68-43f12b00695a,3930166,4
ALL,997bc4f0-edb0-4658-8750-128f65f45add,3942226,3
ALL,998b8d06-42f7-4bfb-a329-12b526a054fd,3930184,1
ALL,998f9892-c36e-4518-b0fc-880d41d1d20f,3938637,4
ALL,99b2bcd6-a20d-40ba-8503-bca692bb14ce,3930164,4
ALL,99b5329c-cdb4-481c-9831-91ce5a79744c,3869219,1
ALL,99b5e015-0748-4c49-b786-2f8ad3ae1006,3938637,4
ALL,99b76e4a-707b-40f4-abaf-c7a37f6b91f0,3857271,3
ALL,99ded5a2-8695-4a18-abca-79fd7b200246,3930178,3
ALL,99e5dfe7-ae23-44b0-930f-dd57e2090b5c,3940983,3
ALL,99f09d94-8be5-4b79-ae87-64d5312ad295,3941022,2
ALL,9a0143ab-3f23-4c9b-863f-f5cd00aa5d12,3857261,4
ALL,9a07792a-3570-4c6f-9da6-6f066ad01d22,3938643,1
ALL,9a1309db-d797-4422-8a54-9d56ec20802b,3930182,3
ALL,9a1a96fc-c4ce-42a2-8223-dec14788286c,3940878,4
ALL,9a1d98a9-cd39-441a-ba38-a06381218800,3857292,0
ALL,9a1e6349-49a9-4e39-b1d9-2e781aa5f8c4,3857288,4
ALL,9a2f57b1-6b18-433b-bc5e-a1aced301d38,3942349,4
ALL,9a31539d-b1cd-49d9-9210-95e2f3d58974,3869321,0
ALL,9a4e91d6-47a5-4fdc-9a06-ffc930cd9180,3857290,2
ALL,9a639c7f-f19d-4f72-8f8c-dc933bcb2673,3942226,3
ALL,9a8506d5-e3d6-4a51-8efc-44f3e0460f44,3857294,2
ALL,9aa30add-234f-4b21-b3c9-b03b606add9d,3940878,4
ALL,9aac480a-2990-4c7f-8ce5-c5a73aa84b9d,3869254,4
ALL,9ac16fc8-bd11-4b9e-aa0b-e8213a5ee7db,3869253,2
ALL,9ac3c858-9297-440e-9021-61ea986224b2,3930182,3
ALL,9af59394-0735-462b-aa68-8c1d079d9ec5,3930178,3
ALL,9afba7cd-bfad-4e17-851a-fc7de93d1fa0,3930181,0
ALL,9b10b623-9f10-4945-b859-958632f862c6,3857259,0
ALL,9b156c3c-45eb-400a-8469-e51274c088af,3869152,3
ALL,9b17d8bd-3c7b-4a28-a898-f0bf7c4f45b1,3930180,1
ALL,9b27e050-233c-40ae-8d80-01fe789d3ae6,3930171,1
ALL,9b2cf386-c643-48f1-8641-c3038ad3fb07,3857291,3
ALL,9b3f5241-0e1d-47a5-bc81-bc83135e10f9,3930169,2
ALL,9b4a9b52-8396-4c79-bddc-dbeeba846bc8,3869220,0
ALL,9b62c456-8c38-4872-a891-4ad8e3459a52,3857262,4
ALL,9b67b571-cab5-46b3-80fc-73d68dd8fb75,3857258,2
ALL,9b6bebe2-ce31-4797-b15c-d31738fe9d9a,3930184,1
ALL,9b6eb8b9-f702-4d77-a850-f70b761078cb,3938644,3
ALL,9b7b2b67-44c0-4f29-bfff-9f829e81c5bb,3930176,0
ALL,9b7d543f-e137-4058-bca4-d7b171d1ed8a,3857279,1
ALL,9b86e9de-2b03-48de-83ea-2ce8e17a1977,3857278,3
ALL,9b873eb9-db28-4710-8cc4-7f40fb538dd0,3857274,3
ALL,9b93de5d-e6aa-45d1-b407-b060081a31b6,3857280,2
ALL,9b979c95-2e9f-4054-bb57-1d0fa7e0659b,3930180,1
ALL,9bac8fc0-d71f-49cd-9c8c-48f329331931,3938644,3
ALL,9bb4de6a-e89c-433c-b458-2ea3fe7c208f,3857258,2
ALL,9bc2aef7-2491-46e6-99be-c1a96db79b24,3942226,3
ALL,9bedca4e-ee35-4b88-91d6-91a986fe5bed,3869117,2
ALL,9bf5cb54-5b72-4956-813f-d314efe33a87,3942227,4
ALL,9c080510-b288-4b71-9225-fc4b3af926a0,3869151,0
ALL,9c08922b-52ed-4e4a-bf6d-50f38e3b4b06,3930179,4
ALL,9c0bb77c-7f8c-4afe-86d1-dc9bdab7b916,3857270,3
ALL,9c1e26f7-5fb0-4d20-ba07-bae0e30920f5,3930178,3
ALL,9c206d1f-b4f3-418a-8e0e-d6dedfb9b274,3930160,4
ALL,9c235d2f-1b92-4a16-9548-630ff6b00ec9,3930171,1
ALL,9c33e6c9-722c-456a-a5a5-dc5a34161aee,3869220,0
ALL,9c3c5a20-f72a-418a-b116-8c836038bd55,3857274,3
ALL,9c3cb2f5-f7e5-478b-aed5-90a06fb22df1,3857282,1
ALL,9c586b69-8985-4191-8c68-037abce770e9,3857296,1
ALL,9c76ee3e-1de5-46ae-bbd5-cfb8ef59fffc,3930161,4
ALL,9c7bd4e7-ba59-41ea-aa40-b16517e563a0,3941021,3
ALL,9c817594-d61d-41ad-a404-5aad3231e33d,3869321,0
ALL,9c902096-210f-40a1-adb1-38c815d0778d,3941017,1
ALL,9cb00058-99c3-40fb-9b6f-d872888f3081,3930181,0
ALL,9cb9aee8-af9b-419b-a5ed-46f5dc1b2534,3857276,2
ALL,9cbb89a9-e414-4159-9e48-2c25553c6c0f,3938643,1
ALL,9cdca2e4-8df8-4ed8-868c-77d6b3396c5c,3930158,0
ALL,9ce0bbbe-fbb4-40f7-a090-3d6070933e6a,3930166,4
ALL,9ce43f45-a449-4f69-9c2f-53b4fcb18638,3857297,2
ALL,9cf823e8-90c0-4065-8065-2e6247609f66,3857259,0
ALL,9cfd5e0a-6146-42cc-b6ec-2c9580720c1d,3930181,0
ALL,9d15f13d-b440-4074-8f8d-5d16907884bc,3869486,1
ALL,9d1f8954-1e66-4b43-82d8-1d35b2decef4,3857263,0
ALL,9d28310f-c0c3-41f7-bad8-29c9c011efe1,3940983,3
ALL,9d43766b-0840-438c-8187-82a67924f24b,3857298,1
ALL,9d5c7549-ea32-457c-b2bd-8923e47d57d0,3857282,1
ALL,9d68d425-b3ff-44c0-8325-f9bcbb993afb,3857287,1
ALL,9d6b5897-0a2c-44ac-bcb1-73ad54959815,3857265,1
ALL,9d9230b7-3b60-412c-b91d-781970368d29,3930177,4
ALL,9d92c75c-7e4e-4b23-8d1e-e0673e0ddd72,3930159,0
ALL,9da1adfb-981b-4113-932a-b2fa7df5b168,3930182,3
ALL,9da7b3e2-724b-4d21-bd71-99f9d444626e,3941019,0
ALL,9db0aa32-ffa2-4a19-a6fe-06568f882c6d,3942349,4
ALL,9dd3118c-c429-47da-b33d-35d5df0aa226,3930184,1
ALL,9de4509d-bf64-4c47-8469-fb2bfe6a3973,3941017,1
ALL,9deb336e-073f-41c4-8ae1-bf46c48cd2bb,3857282,1
ALL,9dede759-3509-4cb4-8a4f-e3fdc3a9594b,3857273,0
ALL,9df3ae81-9592-43cd-b44a-6fec2d8cb073,3857265,1
ALL,9dfb6039-6df9-4a15-b3b5-7a2e8bc2d1c8,3942226,3
ALL,9e07ff9b-5384-459c-9918-6c15e5e872ab,3930160,4
ALL,9e093482-5ba9-45b2-ab9f-d26e3b56ca7f,3857270,3
ALL,9e2cd244-9eb2-436c-abba-7398b6a973f4,3857279,1
ALL,9e307577-00e4-4d15-bafd-4a8fbf9f6d55,3857286,1
ALL,9e36702b-52fd-4471-8755-eb0a3b39716a,3857292,0
ALL,9e5160a2-0365-4dee-a70b-795da661c809,3869486,1
ALL,9e532597-d2eb-4f2e-8d59-2a9e3ce87018,3869152,3
ALL,9e7c6538-a2de-4320-bac5-43061b03ef85,3857297,2
ALL,9e7d4081-2230-4b76-af41-3b00d2cd6ab8,3943043,1
ALL,9e890989-e3e5-454a-9cb6-b2d909d902bd,3930160,4
ALL,9e93ba77-9c78-42a9-8506-da85a7fe00b5,3857280,2
ALL,9e96a6f4-9437-4d15-b337-8dc62b3ba508,3930168,2
ALL,9e989b0e-3f70-4cf0-bb28-7a704233ebce,3941021,3
ALL,9eabff92-b1e8-4865-97e8-34a956f773c0,3857267,2
ALL,9eb537f3-0e34-4d0e-a4b6-dc2c880893dc,3930164,4
ALL,9eb95ec0-f03e-48cb-9322-01dd0da58811,3857291,3
ALL,9ec6eb94-a2c2-4a96-b9a5-3f782446abc3,3857263,0
ALL,9ed30f2b-0db1-4280-a946-abfd58d17dd1,3940878,4
ALL,9ed33798-1089-48bd-8120-8436b7e68be0,3869685,1
ALL,9f01e919-ce61-46b3-8af5-f888e84eb135,3930182,3
ALL,9f1ceea4-f04c-4651-82e4-06e2fd9c5ea3,3930167,4
ALL,9f272ba5-21f7-4b31-ba19-bdc84082c5f9,3857254,0
ALL,9f2c6dc3-e8b6-49c9-8df6-afb0a7b08aff,3857261,4
ALL,9f5109d9-3397-473d-b7fa-9124ac7b826c,3869117,2
ALL,9f55422b-aae2-4bc1-814a-8865ace394d1,3869253,2
ALL,9f5c7804-b018-4146-9430-72215588f86f,3930165,3
ALL,9f66c42b-98ef-4fe2-bbbd-c3213c5d7563,3857261,4
ALL,9f78d8d4-b0b2-4a85-8d5d-b2362c1b233b,3930171,1
ALL,9f9492a8-270d-4748-84c5-34a7682a0507,3857284,0
ALL,9f9d9bd5-6c3f-435b-bdb2-bd7f0199696e,3857299,4
ALL,9fad9a64-3a1e-41da-8f4e-b4ebf1ae037f,3938642,0
ALL,9fb3926c-4a7c-4337-86f1-9a1fb3d5f345,3857255,0
ALL,9fbbd6fc-d68f-426f-9754-5fbc2763a692,3930165,3
ALL,9fc8ec61-4705-4a74-9612-5faaf4223d52,3942752,2
ALL,9fcbcf02-1d7a-46f8-a906-005fa4bc3570,3857258,2
ALL,9fd1d389-fb20-4767-a584-7ab82f206b20,3930171,1
ALL,9fd8b7d2-10d7-4d8b-974f-e180bb42a6ba,3938644,3
ALL,9fe501ed-d437-4b34-a957-3ddc3503cfed,3938641,2
ALL,9fe59e32-8363-45e4-90f8-fda9e45c25b3,3857285,1
ALL,9ffbf79d-630f-4674-ab7d-758c1bdd716d,3930164,4
ALL,a005bf69-6177-4b6f-90e5-bc8cb472d87c,3938645,1
ALL,a009d859-960c-4aff-ba93-48adf2387f71,3857293,4
ALL,a01b9e53-bb6b-4ad2-9844-61e458400939,3930166,4
ALL,a02132ee-4a49-4aee-ba7f-264176cf1284,3857287,1
ALL,a0235de2-e9a9-4762-8163-9796fae67230,3857256,0
ALL,a0445ead-aec0-4995-9c3d-7654f59b8cba,3857259,0
ALL,a0525edf-7cbb-4e94-916a-8f956333a439,3869152,3
ALL,a0547f45-0dae-445c-bbb5-c05743ab48f4,3942226,3
ALL,a05c6241-4a48-455b-962f-ddbc17df858c,3869253,2
ALL,a06d7610-3246-4aad-abb0-cb94e8e80c94,3869519,1
ALL,a06eca6c-7c56-4a60-a396-190940846233,3930160,4
ALL,a08a4505-474a-48ad-9eb7-429b30b70032,3938645,1
ALL,a0cebe5c-e75e-4051-8382-93c1d5499da3,3930172,0
ALL,a0d03a16-902c-4d72-b91a-3b9763776781,3857263,0
ALL,a0d5b01e-47cb-441f-9260-f844a159653e,3857292,0
ALL,a0dee871-984e-41e3-9ecd-1e34a1604e58,3930181,0
ALL,a0e7040e-d654-4d6f-95f4-3ba157263c09,3930170,4
ALL,a0ecbc57-6c84-45e4-a37a-f78e319374c6,3857262,4
ALL,a0f383c6-e3e5-45fe-92cc-2f7cf0b91222,3869151,0
ALL,a102d76d-397b-436b-ae37-472ee12cf2d4,3942226,3
ALL,a10c04b8-7729-49b3-99fc-5e1cc7e7a4f8,3857259,0
ALL,a1118690-aadc-4be8-b0d8-e50ffffd7c8f,3857295,2
ALL,a1279de9-7594-4a47-9dec-d56bd76fbc46,3930174,2
ALL,a13c304a-53d7-4eb7-834c-ff42a3f66b54,3930175,3
ALL,a142f890-eda4-4b60-a2cc-3575fcfadfde,3857255,0
ALL,a14d45ad-251b-4c86-afec-6fca5aa60d07,3869118,1
ALL,a15045ef-d637-4b9c-996d-86fbb0a6fed8,3943043,1
ALL,a157eedd-53f6-498c-835b-187a752a6d91,3930159,0
ALL,a1756790-0349-4a05-a570-b613189d9810,3857264,2
ALL,a1770a34-953c-45eb-85ef-9dd759c042ca,3930174,2
ALL,a178113d-6b9a-4f0c-a85f-e06f0a84a0b8,3857261,4
ALL,a182c5d6-c5f1-46c9-8c4b-d604a55c8805,3930163,3
ALL,a19a8c40-5169-4125-b824-c1954140ab09,3857294,2
ALL,a1a730e5-6e40-4d40-8f85-1f46511c6902,3941018,1
ALL,a1aede69-8f40-43e3-8f59-1fa4c7cc22a2,3857271,3
ALL,a1b114c3-e24a-458c-97d3-fe344da5c9f3,3857294,2
ALL,a1b60461-41b6-4571-a957-7ad6f932a3e4,3857282,1
ALL,a1b704d0-8b35-4d44-b514-cda29b4c9133,3930184,1
ALL,a1d4cb11-046c-446a-8162-67f364438c85,3942382,0
ALL,a1e3f630-79d0-4f85-9c49-8c9b4e3fcc8e,3869219,1
ALL,a1fa5d84-c544-48f5-bdc9-abe34cab1914,3869253,2
ALL,a204c3c3-af18-4322-a637-3bfd7cf39e18,3942227,4
ALL,a204f397-fc21-4f96-875a-64fa9a63c050,3930161,4
ALL,a205ed6b-15f2-4159-aaf2-27fdec9e1e2f,3869253,2
ALL,a20f47d5-114a-4c7c-834a-14bd7eac105b,3869118,1
ALL,a258c575-b779-4849-9e04-a3368ec7b9fd,3942227,4
ALL,a259e8d2-eaa2-4c9b-ad3c-ffbae0086bf0,3857290,2
ALL,a25a5d26-ed60-445a-aa49-df63cdc813ec,3940878,4
ALL,a264eb4e-5adc-492e-b1be-1a3ba60035e4,3869117,2
ALL,a268ecf7-d8b4-4f84-907a-836301edb7ac,3857281,4
ALL,a26a334a-97bd-4a14-9b00-fac981013c68,3857282,1
ALL,a271db38-7929-4d87-b5fd-de7e84ec0496,3941021,3
ALL,a29cf451-d970-4b3f-b14b-b9a3e7ac570c,3942226,3
ALL,a31190e8-4c57-4b7a-b8e9-fe508a1e255e,3930170,4
ALL,a318e4c1-725b-4015-b760-2385e8a703ec,3938640,3
ALL,a32663d1-7e13-4448-8eca-a5abe9ec011d,3857293,4
ALL,a3338b57-a063-4d2d-b8b5-af8264683321,3857276,2
ALL,a344ada9-a34b-443c-90d2-35b6eb19c6b0,3857285,1
ALL,a358e9db-0ef4-4277-8521-826f3e458c94,3941021,3
ALL,a35feb29-2c3e-4928-bff6-cf28485ac227,3938637,4
ALL,a36b7906-17fd-45b0-bc83-feeed2cbbb8b,3930178,3
ALL,a36df016-9064-47aa-bd65-85cb0d8ce29f,3857265,1
ALL,a37ae7e0-68c5-463d-a556-89483a2e7c60,3930163,3
ALL,a389cefd-745e-40f7-b223-4b42e99df058,3869118,1
ALL,a39cc8d7-fd5c-4ca6-9b41-ac8b4ec6d07d,3857263,0
ALL,a3b84472-a0c1-4cc8-b5e6-20da81beb6a7,3857264,2
ALL,a3ccf7d2-ad3e-411c-8fc4-c3b943a5957a,3930169,2
ALL,a3d4de72-6c4c-431d-b980-ccdb81d62e1a,3857284,0
ALL,a3d7ec6a-9966-422e-a0da-cddd509f2d18,3857263,0
ALL,a3dd9775-7a17-4ec7-a749-6ea1d527a6a8,3869254,4
ALL,a3e15e51-230b-4ee8-943b-eede76f670e7,3943043,1
ALL,a3e31853-4af5-4464-b6a3-976914234b91,3857281,4
ALL,a3ef2ef7-9bda-41fd-b28b-503d3a51b546,3869219,1
ALL,a3fa38b4-0a2e-4989-9511-5c99514f142c,3857295,2
ALL,a42007f1-5d24-487f-a23c-2a03133890a6,3857294,2
ALL,a423637d-6631-47dc-8a8d-ee38876c4f9f,3930176,0
ALL,a4281a38-30d9-4b1c-b084-1bc8f68ab5bb,3857301,1
ALL,a433e7c9-0e3f-427e-bb09-d6449c4ba7a5,3930184,1
ALL,a444b321-0893-4b1f-a30c-f5e1c0472478,3857269,3
ALL,a447c081-3a83-41b8-a1c2-abb1d8708403,3930165,3
ALL,a44d33a3-e7c7-4e2e-8e8d-f04769e9bded,3869519,1
ALL,a45b26b5-921b-47b6-b9c8-230d277c4fd7,3869151,0
ALL,a49f54c2-5829-4f6a-8716-c05478c75cb6,3942819,4
ALL,a4a0fd45-2818-465c-908d-a39170938c66,3942819,4
ALL,a4b57256-db0b-4042-b2cf-26a35b7a38ea,3930163,3
ALL,a4b60642-fffe-4891-a07a-7392281491a8,3857270,3
ALL,a4c95832-598b-44e4-83f7-18b3e33fa478,3941019,0
ALL,a4d2b308-7fa7-4556-afca-4c7d19a34b44,3857283,3
ALL,a4e0a232-44ef-47c5-9d8c-c8d86ab781ea,3869254,4
ALL,a4e32645-f6d9-40dd-86bc-3341bd06a77f,3943043,1
ALL,a4f6b3b8-e11a-4037-9418-9b7c0ad7c095,3930167,4
ALL,a50d2091-c0d6-4269-8251-95b018aff91d,3930164,4
ALL,a514e762-f5ff-47c4-b371-b389da304c78,3930180,1
ALL,a5274189-2779-4fb0-bcf8-822a607a1d88,3869118,1
ALL,a52844bc-fd35-4052-96ec-0229fd77bbe2,3857254,0
ALL,a52de032-9207-4fd8-b0bd-d5085c2383cf,3930182,3
ALL,a52ec68d-b9d2-4878-8db1-a2a7f8a23f81,3938640,3
ALL,a5325cfc-b1d9-484d-ae86-95a7ea960c00,3869151,0
ALL,a540c8aa-2cc0-46eb-b48b-68c26c67aed5,3938639,2
ALL,a551c495-99ab-46b6-8679-80ebcf487494,3869219,1
ALL,a57b6c16-c6ee-4cd7-a2fa-b1fff3c967d7,3869486,1
ALL,a585e67a-c884-469a-abea-1a07513d06fe,3857254,0
ALL,a5867661-025e-49d2-927e-a6d864678a92,3930182,3
ALL,a5a831ae-1251-4179-b3b1-ea600d5496ad,3930168,2
ALL,a5b25c25-2fc5-4ca9-b4e5-7116a65b4419,3930181,0
ALL,a5cf2d77-0f56-4c98-8ba2-c560dcefa174,3938642,0
ALL,a5d2366a-afaf-4d5a-8768-de6c81080f51,3942226,3
ALL,a5dfe9e7-1e03-4501-bbdf-55ce1d2d95b4,3857291,3
ALL,a5e4e129-65ff-4602-b706-28a2bf20614a,3930173,4
ALL,a5e52c96-ed9c-45c2-8268-2e10280a55f5,3857283,3
ALL,a5edca4b-3dcb-440a-b507-2162708148e9,3857259,0
ALL,a5f2b42f-513b-4728-ad64-20a53d75b708,3869486,1
ALL,a5f7b9c8-e257-4a92-b29d-e1dd79eb1b1f,3857272,2
ALL,a5f9f9af-980e-4fac-936b-e26e0cf4a68b,3857296,1
ALL,a600bdb5-fcfa-4ba0-8786-1d8ee94e315a,3857287,1
ALL,a601abc1-3dfe-49f4-aaaf-9674d1f03540,3869420,0
ALL,a60a31e3-4b5c-4f52-8982-a80faa2b94a3,3857282,1
ALL,a624edb8-49c8-47ee-9113-d3cecc21d843,3930181,0
ALL,a62710a2-fa1a-4c4c-8356-3f3bf6c173d4,3942349,4
ALL,a63cf704-be44-47d5-8f2c-ec72c3b8a317,3930181,0
ALL,a651b5c1-89ae-47b8-9e59-7f9410f21fdf,3857270,3
ALL,a6644044-4a0a-4f49-8737-c22cb83d59f6,3930160,4
ALL,a66e2ecc-4702-4ea9-b2c4-64a6573148cb,3857298,1
ALL,a679e2f5-32e5-4557-bad0-4375630192dd,3857255,0
ALL,a68befa5-f28c-47f6-94e9-c1989e052366,3942227,4
ALL,a68d2911-7da4-4c1f-9737-20f456cb47ed,3857255,0
ALL,a6a711be-9cbe-4179-824c-c17861507a36,3869354,3
ALL,a6af0c9e-e0c4-4ddc-83f5-13e08a6a3fbc,3857269,3
ALL,a6bc5908-1956-4b7d-91a4-84f5cfbbda94,3938637,4
ALL,a6d99c65-31de-497c-ba04-927f0d865ec5,3869321,0
ALL,a6e047bf-3d7b-4e55-8917-c7474bf83806,3930161,4
ALL,a6f07905-815e-45cd-bda8-944d537a14ad,3942752,2
ALL,a6f4f25d-499a-4b36-9aad-1ce8c03eed90,3869220,0
ALL,a70d25a0-7fcc-4fb0-9e0d-9f34d7ccf234,3930173,4
ALL,a70f57e8-40c5-4609-8bd6-93febcac9a0b,3930165,3
ALL,a714a3b0-ab34-4d84-95ce-1150b6925d17,3857269,3
ALL,a7216533-a8ff-4da8-8c74-50de6b1488ff,3938645,1
ALL,a7326709-07bb-4e03-8864-2532f99d878a,3938642,0
ALL,a73f14ae-bb25-4274-ab5e-e5c93ca7c9f7,3941020,3
ALL,a7467251-388f-41a9-9985-df21d703b2ba,3857278,3
ALL,a798901c-426d-4d8b-98dd-f039d1cfcff4,3857278,3
ALL,a79fee7c-86b0-4b3f-8471-f7da349935c4,3869519,1
ALL,a7d8c465-2c64-40f3-8d85-079d2dae9bae,3869486,1
ALL,a7da3eac-f5f8-4fae-bb80-8af5b4ceb288,3857283,3
ALL,a7dfb222-f009-4a17-9b24-046eafa1e177,3857263,0
ALL,a813d9f5-bdef-4bee-a743-dc635c62e221,3943043,1
ALL,a81e2196-001f-4b6b-9a73-fea6c8a0a007,3942226,3
ALL,a8233569-2f08-4237-bf5b-fe97e2c823c6,3869220,0
ALL,a82f98c1-d221-4d16-afdf-97b2ee85cccb,3869117,2
ALL,a8332271-9137-42e3-a65d-aa64eaeb6e47,3930182,3
ALL,a835e3b8-b774-4601-87f0-cfb1e5ba5210,3930179,4
ALL,a83ffcd3-eed6-4be3-93aa-7732ee7ebef7,3857295,2
ALL,a84961eb-21c3-4d8b-a39b-619a8cab9a70,3938644,3
ALL,a850761a-e026-4619-8ede-8eea8145aea5,3930183,3
ALL,a86a530d-3e5d-4b48-bc34-1ac3dd586ea4,3869321,0
ALL,a88d3768-cd06-4601-85c7-f73a6cea3704,3857274,3
ALL,a89d1cc0-3fcc-4d06-ae83-85467b761e33,3942382,0
ALL,a8aa80a6-dcb1-41bd-8c6e-f2c0cb84e0c3,3869552,4
ALL,a8b13056-908c-4c4b-b66d-59e3714f3b23,3943043,1
ALL,a8b90fcd-b0e1-422c-8e5b-5c3564d5a750,3857280,2
ALL,a9041328-e62e-406b-bf92-eea3daeaee9e,3930183,3
ALL,a91ac9de-f89e-4635-bac1-e807792beeb2,3857256,0
ALL,a943a787-912d-4c8a-b008-47f6de7416d7,3930162,0
ALL,a9531b08-62b5-43b4-8978-8ad1e417716c,3869685,1
ALL,a95fe1f1-d65f-4251-9133-27af16615135,3857292,0
ALL,a962a0ff-9ba6-49d5-8bd8-04249de70ca1,3930171,1
ALL,a962b32c-2f0f-4453-841d-e0b10f7987d5,3941018,1
ALL,a9647848-2d8d-4178-b1ed-3fca1f66edc6,3941022,2
ALL,a9671bc2-7c40-4e39-b4c6-be05912daec5,3930175,3
ALL,a96ceaca-f3a8-42a8-9d0b-cfa117160558,3869420,0
ALL,a974c67f-6df3-4113-825a-276657d35ed5,3942819,4
ALL,a9782c54-a7fc-4081-9280-e86686b61fd6,3869552,4
ALL,a97d8a10-73ca-40d3-b633-f1aa9682dbc0,3941018,1
ALL,a99c0e2c-aa8f-439e-ae30-c46a7220edd1,3930170,4
ALL,a9a96a82-831e-4ac8-ae99-df6a6b329f3a,3930164,4
ALL,a9aaef2a-84e0-4c3d-9dda-01c7d6f35b4e,3857300,0
ALL,a9abc12b-894f-46d3-9bb0-46c44170f51c,3930169,2
ALL,a9ae28f5-d4a2-458b-9b24-a85ac64614bd,3930177,4
ALL,a9b7e423-8a8c-4ee5-864a-b8a58f095efb,3938638,3
ALL,a9c22040-d84b-4afd-b393-4cd2bc40bea7,3930166,4
ALL,a9c56dee-d679-49bf-9332-d035e4ce602f,3857270,3
ALL,a9c91f81-577c-4f5f-9deb-9554c26edba0,3930181,0
ALL,a9cab9eb-efb2-47d6-8525-73e91c4f845c,3938641,2
ALL,a9e2e8f1-7d3b-4433-8103-b273f04865e5,3938642,0
ALL,a9e9e4df-cfec-4833-852a-2a050ad38f94,3857289,3
ALL,a9ed983c-10f8-45e6-91f8-a8db3ca95c3e,3857297,2
ALL,a9fbf0d8-0118-4d4b-b878-359ee741bce2,3869151,0
ALL,aa0c87fc-83d7-4e3b-9f9d-9bf1e480daf6,3942227,4
ALL,aa351692-714a-4fdf-a15c-635e60e6f7e6,3938645,1
ALL,aa3fc5d8-d37c-458b-9982-f7147aaddc28,3869685,1
ALL,aa664c68-4a66-416f-8eef-9aa686fa0033,3869219,1
ALL,aa6f01b5-49e3-4f33-953c-6f0a946322c7,3857275,0
ALL,aa73f50a-7359-42f2-8faf-990ec8184bad,3857282,1
ALL,aa7c85dc-6623-40de-adf8-441311a2b661,3857271,3
ALL,aa816726-5fda-44d3-9927-ec8d64e7fb4c,3857271,3
ALL,aa890f53-490e-471d-8db9-abc8810ce37b,3857284,0
ALL,aa95e683-60c6-47a1-96be-792993baf63a,3941019,0
ALL,aa95fbb2-18b5-4e95-8388-2dfa7523fe8f,3857281,4
ALL,aa9650f9-3565-4dc8-a6e0-ddd5262904eb,3938642,0
ALL,aa9e4143-7a1a-4563-a1f4-e7a7d0c08015,3941020,3
ALL,aaa0f367-e6ac-4111-9926-e0e0cd99f43c,3857256,0
ALL,aaac041e-ce90-43cb-b79b-e4e0635adf48,3857287,1
ALL,aaaf01ea-3384-45fd-9375-308fa1556202,3857292,0
ALL,aab154dc-ecaf-49d9-815b-5a466fe629a6,3938637,4
ALL,aab678d5-323c-4056-b50a-997cfb532907,3930184,1
ALL,aad903c7-289e-4d62-9348-1e964e56c1fc,3930178,3
ALL,aadebb7a-687c-4058-9665-0acf7906d7b9,3869354,3
ALL,ab050e49-6142-49a4-a76c-d00afa0804ad,3930175,3
ALL,ab0a3fe7-d774-431d-8375-3d125102dde3,3930181,0
ALL,ab415fdc-0443-4039-9dde-95088661ddfc,3869117,2
ALL,ab462213-547b-48db-a589-d2789fdd06dd,3938640,3
ALL,ab49db1f-25f3-4b4e-a1cf-9c48a8cb39de,3942227,4
ALL,ab648088-e0b8-42c9-9c44-1a84914fe9bc,3930184,1
ALL,ab68dc20-7616-470b-9bf0-c95586887a70,3869684,2
ALL,ab700b31-3350-42de-84a3-9a669bcaf6ee,3930174,2
ALL,ab7758d3-abec-43e0-89af-8223e1ad52c9,3930167,4
ALL,ab78e512-0965-4dbe-8382-316dfc7381fb,3869321,0
ALL,ab7936d9-bf18-4e80-b34e-c38151fd6b86,3930164,4
ALL,ab822162-3895-4f99-a5c7-32504ab1c99b,3857296,1
